segmento,t_inicio,t_fin,a_x,b_x,c_x,d_x,a_y,b_y,c_y,d_y
1920,0.79925031,0.79966681,-2865836.32983949,-3522.44261594,209.98118422,19.99307634,-128751069.42984177,75734.65156003,137.95118327,52.58200281
1921,0.79966681,0.80008330,-2679005.62012586,-7103.24602682,205.55565792,20.07971399,125220202.66235545,-85137.15530775,134.03510508,52.64329400
1922,0.80008330,0.80049979,-3379619.54546508,-10450.60831769,198.24459822,20.16390078,-129744327.43501471,71322.90632785,128.28156531,52.69339711
1923,0.80049979,0.80091628,-763994.55352725,-14673.37326413,187.78063255,20.24441129,128928599.42411068,-90789.95593998,120.17367293,52.74982392
1924,0.80091628,0.80133278,-10525880.59593999,-15627.96870794,175.16033185,20.32002010,-143584656.47696087,70303.67099561,111.64127603,52.79344119
1925,0.80133278,0.80174927,25906038.58152507,-28779.83950669,156.66478491,20.38950177,180581518.83033809,-109102.39707224,95.48187325,52.84176070
1926,0.80174927,0.80216576,19695557.33490722,3589.22161141,146.17306567,20.45163089,-164666336.96216491,116530.48776368,98.57562198,52.87564922
1927,0.80216576,0.80258226,-49563463.26585189,28198.41444969,159.41239764,20.51455653,136948802.20952058,-89216.70544181,109.95162461,52.92502268
1928,0.80258226,0.80299875,46258764.55499508,-33730.11108032,157.10848401,20.58226134,-129521911.15629388,81897.99952636,106.90343389,52.96523488
1929,0.80299875,0.80341524,-14197024.71164602,24069.26154150,153.08480656,20.64518698,127531881.69628188,-79936.95818664,107.72019413,53.01460834
1930,0.80341524,0.80383174,2048595.11383261,6330.37185598,165.74604496,20.71209526,-126998654.90955788,79411.49874333,107.50134389,53.05482055
1931,0.80383174,0.80424823,-2478094.92134315,8890.04921604,172.08524574,20.78237347,126855777.22267403,-79270.70230985,107.55998463,53.10419401
1932,0.80424823,0.80466472,-616954.60656276,5793.72070124,178.20093501,20.85540888,-126817493.26186390,79232.97601920,107.54427189,53.14440622
1933,0.80466472,0.80508122,-3534825.82991839,5022.84863973,182.70596180,20.93058879,126807235.10550565,-79222.86729009,107.54848211,53.19377967
1934,0.80508122,0.80549771,6275518.74862155,606.15664066,185.05040382,21.00730048,-126804486.44081649,79220.15866431,107.54735398,53.23399188
1935,0.80549771,0.80591420,-30047988.34298686,8447.28793840,188.82110127,21.08493124,126803749.93824656,-79219.43289019,107.54765626,53.28336534
1936,0.80591420,0.80633070,39285929.85901306,-29097.05401452,180.22061561,21.16286836,-126803552.59302422,79219.23841958,107.54757527,53.32357755
1937,0.80633070,0.80674719,-14301900.02834031,19989.90540948,176.42755080,21.23571995,126803499.71457520,-79219.18631140,107.54759697,53.37295101
1938,0.80674719,0.80716368,960191.89883410,2119.97617790,185.63616454,21.31163512,-126803485.54580463,79219.17234905,107.54759116,53.41316322
1939,0.80716368,0.80758017,-6500345.92265797,3319.71615979,187.90175901,21.38938842,126803481.74926996,-79219.16860781,107.54759271,53.46253667
1940,0.80758017,0.80799667,8079713.43608576,-4802.33205678,187.28425968,21.46775444,-126803480.73200013,79219.16760536,107.54759230,53.50274888
1941,0.80799667,0.80841316,-42779986.17715064,5293.10330693,187.48866253,21.54550774,126803480.45945527,-79219.16733676,107.54759241,53.55212234
1942,0.80841316,0.80882965,79928987.33037579,-48159.60745170,169.63505814,21.62142290,-126803480.38647875,79219.16726482,107.54759238,53.59233455
1943,0.80882965,0.80924615,-42867561.83754183,51710.01436883,171.11377822,21.68949534,126803480.36684766,-79219.16724553,107.54759239,53.64170801
1944,0.80924615,0.80966264,8430016.07759904,-1852.12037196,191.87924844,21.76663593,-126803480.36156954,79219.16724033,107.54759238,53.68192021
1945,0.80966264,0.81007913,-7813980.82851586,8681.01092033,194.72343443,21.84684008,126803480.36015490,-79219.16723894,107.54759239,53.73129367
1946,0.81007913,0.81049563,5864428.88099883,-1082.39702867,197.88820490,21.92888238,-126803480.35977511,79219.16723856,107.54759239,53.77150588
1947,0.81049563,0.81091212,-32605213.05114132,6245.08595467,200.03842935,22.01153739,126803480.35966991,-79219.16723846,107.54759239,53.82087934
1948,0.81091212,0.81132861,41445179.38111474,-34494.45555030,188.27276105,22.09357968,-126803480.35962912,79219.16723843,107.54759239,53.86109155
1949,0.81132861,0.81174511,-28862412.58625167,17290.44163561,181.10740748,22.16900468,126803480.35966942,-79219.16723841,107.54759239,53.91046500
1950,0.81174511,0.81216160,48562253.43056937,-18772.54785159,180.49012043,22.24534874,-126803480.35980552,79219.16723848,107.54759239,53.95067721
1951,0.81216160,0.81257809,-61073509.24945100,41904.98663057,190.12462221,22.32077373,126803480.35974331,-79219.16723854,107.54759239,54.00005067
1952,0.81257809,0.81299459,46470774.03821822,-34405.10406012,193.24827176,22.40281603,-126803480.35962994,79219.16723845,107.54759239,54.04026288
1953,0.81299459,0.81341108,-20496495.01645582,23659.17004011,188.77266409,22.48069188,126803480.35959880,-79219.16723840,107.54759239,54.08963634
1954,0.81341108,0.81382757,10072988.49413569,-1950.77791881,197.81406023,22.56193764,-126803480.35958864,79219.16723841,107.54759239,54.12984855
1955,0.81382757,0.81424406,-45237676.49345703,10635.21353575,201.43106798,22.64471520,126803480.35957913,-79219.16723838,107.54759239,54.17922200
1956,0.81424406,0.81466056,79285734.35943387,-45888.33060434,186.74838699,22.72718639,-126803480.35964943,79219.16723840,107.54759239,54.21943421
1957,0.81466056,0.81507705,-46317598.81477892,53177.55989058,189.78430089,22.80273393,126803480.35974298,-79219.16723847,107.54759239,54.26880767
1958,0.81507705,0.81549354,14392677.77984839,-4695.32492589,209.97681858,22.88765597,-126803480.35978454,79219.16723851,107.54759239,54.30901988
1959,0.81549354,0.81591004,-36695329.83880898,13288.02923468,213.55562087,22.97533523,126803480.35968401,-79219.16723848,107.54759239,54.35839334
1960,0.81591004,0.81632653,40796658.45564816,-32562.02887295,205.52813248,23.06393356,-126803480.35960978,79219.16723843,107.54759239,54.39860554
1961,0.81632653,0.81674302,-30658951.27476963,18412.55478675,199.63497376,23.14683365,126803480.35957800,-79219.16723839,107.54759239,54.44797900
1962,0.81674302,0.81715952,47916189.93225440,-19895.17275357,199.01747356,23.23095917,-126803480.35962403,79219.16723839,107.54759239,54.48819121
1963,0.81715952,0.81757601,-65173455.74518447,39975.11870698,207.38063306,23.31385927,126803480.35964304,-79219.16723845,107.54759239,54.53756467
1964,0.81757601,0.81799250,55035884.34158222,-41457.77060396,206.76311873,23.40245759,-126803480.35957456,79219.16723841,107.54759239,54.57777688
1965,0.81799250,0.81840900,-59137728.91173491,27308.43223850,200.87001654,23.48535769,126803480.35964315,-79219.16723836,107.54759239,54.62715033
1966,0.81840900,0.81882549,81442309.00644694,-46582.94082904,192.84231617,23.56948321,-126803480.35975167,79219.16723846,107.54759239,54.66736254
1967,0.81882549,0.81924198,-49524584.16185361,55177.54522650,196.42190984,23.64760414,126803480.35976233,-79219.16723854,107.54759239,54.71673600
1968,0.81924198,0.81965848,16583305.34280446,-6702.40166462,216.61147400,23.73540594,-126803480.35962912,79219.16723847,107.54759239,54.75694821
1969,0.81965848,0.82007497,-50731593.92063718,14018.09647300,219.65841062,23.82565859,126803480.35947904,-79219.16723837,107.54759239,54.80632167
1970,0.82007497,0.82049146,86270348.04182629,-49369.98422751,204.93459231,23.91591124,-126803480.35940562,79219.16723828,107.54759239,54.84653388
1971,0.82049146,0.82090796,-77242875.29492581,58423.03706591,208.70512660,23.99893388,126803480.35945775,-79219.16723828,107.54759239,54.89590733
1972,0.82090796,0.82132445,56478665.25287391,-38090.34314433,217.17355389,24.09041196,-126803480.35954376,79219.16723835,107.54759239,54.93611954
1973,0.82132445,0.82174094,-61320172.18489169,32478.58470183,214.83629507,24.17833630,126803480.35960792,-79219.16723839,107.54759239,54.98549300
1974,0.82174094,0.82215743,80248562.01012094,-44139.70624138,209.97951808,24.26901785,-126803480.35954376,79219.16723839,107.54759239,55.02570521
1975,0.82215743,0.82257393,-51047892.08132534,56129.21755303,214.97306715,24.35461388,126803480.35945725,-79219.16723835,107.54759239,55.07507867
1976,0.82257393,0.82299042,15389544.83920953,-7654.07117832,235.16263249,24.45019714,-126803480.35940334,79219.16723828,107.54759239,55.11529087
1977,0.82299042,0.82340691,-52913983.16444644,11574.84782111,236.79560901,24.54792489,126803480.35947134,-79219.16723828,107.54759239,55.16466433
1978,0.82340691,0.82382341,87712926.34285177,-54540.08324651,218.90088372,24.64473358,-126803480.35960011,79219.16723836,107.54759239,55.20487654
1979,0.82382341,0.82423990,-89311538.43327139,55055.40989325,219.11551373,24.73278046,126803480.35965370,-79219.16723844,107.54759239,55.25425000
1980,0.82423990,0.82465639,94830000.32766835,-56537.51609585,218.49822668,24.82713829,-126803480.35954325,79219.16723843,107.54759239,55.29446221
1981,0.82465639,0.82507289,-81382279.10326169,61950.61425943,220.75274487,24.91518518,126803480.35940902,-79219.16723830,107.54759239,55.34383567
1982,0.82507289,0.82548938,55995889.02199255,-39734.86566965,230.00545148,25.01199386,-126803480.35933879,79219.16723822,107.54759239,55.38404787
1983,0.82548938,0.82590587,-63730402.63086758,30230.84322913,226.04709145,25.10494245,126803480.35942627,-79219.16723826,107.54759239,55.43342133
1984,0.82590587,0.82632237,81891520.84775247,-49398.98096604,218.06369381,25.19972918,-126803480.35948443,79219.16723833,107.54759239,55.47363354
1985,0.82632237,0.82673886,-63690236.16391255,52922.78602407,219.53133440,25.28789861,126803480.35943267,-79219.16723833,107.54759239,55.52300700
1986,0.82673886,0.82715535,55835223.15407312,-26656.85099873,230.47091584,25.38391076,-126803480.35936435,79219.16723827,107.54759239,55.56321921
1987,0.82715535,0.82757185,-80779782.09863488,43108.10921045,237.32275183,25.47931021,126803480.35933992,-79219.16723825,107.54759239,55.61259266
1988,0.82757185,0.82798834,92580678.17755695,-57824.56313271,231.19344990,25.57979517,-126803480.35931028,79219.16723824,107.54759239,55.65280487
1989,0.82798834,0.82840483,-80916746.83709608,57853.08556895,231.20532930,25.67274376,126803480.35938083,-79219.16723821,107.54759239,55.70217833
1990,0.82840483,0.82882132,56383082.10712007,-43250.72139116,237.28711363,25.77322872,-126803480.35945906,79219.16723828,107.54759239,55.74239054
1991,0.82882132,0.82923782,-65744707.23747943,27198.77728496,230.60158922,25.86862817,126803480.35954194,-79219.16723835,107.54759239,55.79176400
1992,0.82923782,0.82965431,89561546.18926632,-54947.87898845,219.04427906,25.96464032,-126803480.35963058,79219.16723838,107.54759239,55.83197621
1993,0.82965431,0.83007080,-92356032.92355436,56957.42653750,219.88124180,26.05280975,126803480.35970497,-79219.16723846,107.54759239,55.88134966
1994,0.83007080,0.83048730,96678619.26443399,-58439.53255066,219.26395483,26.14759648,-126803480.35971743,79219.16723848,107.54759239,55.92156187
1995,0.83048730,0.83090379,-94212999.53810032,62358.40905422,220.89613996,26.23576591,126803480.35969318,-79219.16723848,107.54759239,55.97093533
1996,0.83090379,0.83132028,96989412.64749867,-55358.79153483,223.81143256,26.33177806,-126803480.35958308,79219.16723845,107.54759239,56.01114754
1997,0.83132028,0.83173678,-93599206.45545556,65827.47999474,228.17156936,26.42239834,126803480.35952944,-79219.16723834,107.54759239,56.06052100
1998,0.83173678,0.83215327,94223446.93294364,-51122.79879172,234.29596803,26.52208678,-126803480.35958308,79219.16723834,107.54759239,56.10073320
1999,0.83215327,0.83256976,-83149136.67974068,66607.45560180,240.74522118,26.61760876,126803480.35969318,-79219.16723845,107.54759239,56.15010666
2000,0.83256976,0.83298626,55189133.54535387,-37285.67644286,252.95754069,26.72342433,-126803480.35971808,79219.16723848,107.54759239,56.19031887
2001,0.83298626,0.83340275,-67217262.32588273,31672.00812027,250.61948641,26.82629888,126803480.35970728,-79219.16723848,107.54759239,56.23969233
2002,0.83340275,0.83381924,88164975.92688872,-52314.57537730,242.02199901,26.93131792,-126803480.35963911,79219.16723846,107.54759239,56.27990454
2003,0.83381924,0.83423574,-93777935.96359557,57845.74439808,244.32569290,27.02941330,126803480.35957341,-79219.16723839,107.54759239,56.32927799
2004,0.83423574,0.83465223,95282062.50926699,-59327.85322408,243.70840476,27.13443234,-126803480.35957652,79219.16723838,107.54759239,56.36949020
2005,0.83465223,0.83506872,-95685608.65482485,59725.11950720,243.87386343,27.23252772,126803480.35962233,-79219.16723840,107.54759239,56.41886366
2006,0.83506872,0.83548521,95795666.69095322,-59832.07581325,243.82931687,27.33754676,-126803480.35956866,79219.16723840,107.54759239,56.45907587
2007,0.83548521,0.83590171,-95832352.69043721,59862.63475438,243.84204446,27.43564214,126803480.35954261,-79219.16723837,107.54759239,56.50844933
2008,0.83590171,0.83631820,95869038.65252054,-59877.91421327,243.83568067,27.54066118,-126803480.35952312,79219.16723836,107.54759239,56.54866154
2009,0.83631820,0.83673469,-95979096.50127247,59908.47310767,243.84840824,27.63875656,126803480.35947183,-79219.16723835,107.54759239,56.59803499
2010,0.83673469,0.83715119,96382641.93409859,-60015.42922629,243.80386175,27.74377560,-126803480.35948297,79219.16723830,107.54759239,56.63824720
2011,0.83715119,0.83756768,-97886765.81660265,60412.69480632,243.96932013,27.84187098,126803480.35957734,-79219.16723836,107.54759239,56.68762066
2012,0.83756768,0.83798417,103499715.91383956,-61894.80100784,243.35203308,27.94689002,-126803480.35955162,79219.16723842,107.54759239,56.72783287
2013,0.83798417,0.83840067,-124447392.41996881,67425.96023394,245.65572289,28.04498540,126803480.35951929,-79219.16723833,107.54759239,56.77720633
2014,0.83840067,0.83881716,136475382.75988320,-88068.49093633,237.05825071,28.15000444,-126803480.35957490,79219.16723833,107.54759239,56.81741853
2015,0.83881716,0.83923365,-108514862.95843065,82454.68618973,234.72013961,28.24332066,126803480.35966991,-79219.16723844,107.54759239,56.86679199
2016,0.83923365,0.83965015,97438624.47790453,-53132.39788995,246.93267118,28.34754317,-126803480.35963289,79219.16723845,107.54759239,56.90700420
2017,0.83965015,0.84006664,-98055668.71281782,68615.15456058,253.38113294,28.44821195,126803480.35958652,-79219.16723839,107.54759239,56.95637766
2018,0.84006664,0.84048313,94638605.77738471,-53903.38194023,259.50848513,28.55856159,-126803480.35963485,79219.16723840,107.54759239,56.99658987
2019,0.84048313,0.84089963,-97314788.15635267,64345.60487033,263.85759922,28.66413208,126803480.35967745,-79219.16723846,107.54759239,57.04596332
2020,0.84089963,0.84131612,94475102.25214095,-57247.21664948,266.81402913,28.77815800,-126803480.35960323,79219.16723845,107.54759239,57.08617553
2021,0.84131612,0.84173261,-97401654.61157686,60797.47587715,268.29268771,28.88617934,126803480.35952730,-79219.16723836,107.54759239,57.13554899
2022,0.84173261,0.84214910,94986071.59725517,-60903.88348756,268.24836967,29.00143069,-126803480.35945708,79219.16723831,107.54759239,57.17576120
2023,0.84214910,0.84256560,-99358665.53651464,57779.25470143,266.94698325,29.10945202,126803480.35948558,-79219.16723832,107.54759239,57.22513466
2024,0.84256560,0.84298209,102303145.95247631,-66367.34946748,263.37010080,29.22347794,-126803480.35950509,79219.16723835,107.54759239,57.26534687
2025,0.84298209,0.84339858,-126669952.03248052,61458.32227656,261.32552471,29.32904843,126803480.35945643,-79219.16723834,107.54759239,57.31472032
2026,0.84339858,0.84381508,138081451.99417919,-96813.17130838,246.60047305,29.43939807,-126803480.35943873,79219.16723829,107.54759239,57.35493253
2027,0.84381508,0.84423157,-121197319.46118847,75716.75621455,237.81396114,29.53528768,126803480.35951525,-79219.16723832,107.54759239,57.40430599
2028,0.84423157,0.84464806,138081642.07688439,-75716.79579861,237.81394466,29.63871367,-126803480.35954310,79219.16723838,107.54759239,57.44451820
2029,0.84464806,0.84506456,-126670712.36319435,96813.36922874,246.60052251,29.73460328,126803480.35954762,-79219.16723835,107.54759239,57.49389166
2030,0.84506456,0.84548105,102305997.19228381,-61459.07437371,261.32534336,29.84495293,-126803480.35949920,79219.16723834,107.54759239,57.53410386
2031,0.84548105,0.84589754,-99369310.16529073,66370.15993569,263.37077674,29.95052341,126803480.35943742,-79219.16723834,107.54759239,57.58347732
2032,0.84589754,0.84631404,95025798.87289445,-57789.74447743,266.94446082,30.06454933,-126803480.35936926,79219.16723827,107.54759239,57.62368953
